431,7.30,2024.10.30 20:12:46,2024-10-30 12:12:46,BTCUSD
432,7.40,2024.10.30 20:12:46,2024-10-30 12:12:46,BTCUSD
433,10.90,2024.10.30 20:12:47,2024-10-30 12:12:46,BTCUSD
434,10.90,2024.10.30 20:12:47,2024-10-30 12:12:47,BTCUSD
435,10.90,2024.10.30 20:12:48,2024-10-30 12:12:47,BTCUSD
436,10.90,2024.10.30 20:12:48,2024-10-30 12:12:47,BTCUSD
437,17.14,2024.10.30 20:12:48,2024-10-30 12:12:48,BTCUSD
438,17.14,2024.10.30 20:12:49,2024-10-30 12:12:48,BTCUSD
439,14.50,2024.10.30 20:12:50,2024-10-30 12:12:49,BTCUSD
440,14.50,2024.10.30 20:13:00,2024-10-30 12:12:59,BTCUSD
441,14.50,2024.10.30 20:13:00,2024-10-30 12:13:00,BTCUSD
442,23.90,2024.10.30 20:13:00,2024-10-30 12:13:00,BTCUSD
443,22.70,2024.10.30 20:13:05,2024-10-30 12:13:04,BTCUSD
444,15.60,2024.10.30 20:13:05,2024-10-30 12:13:04,BTCUSD
445,14.80,2024.10.30 20:13:05,2024-10-30 12:13:05,BTCUSD
446,14.50,2024.10.30 20:13:05,2024-10-30 12:13:05,BTCUSD
447,13.10,2024.10.30 20:13:06,2024-10-30 12:13:06,BTCUSD
448,12.50,2024.10.30 20:13:07,2024-10-30 12:13:06,BTCUSD
449,12.50,2024.10.30 20:13:07,2024-10-30 12:13:07,BTCUSD
450,12.50,2024.10.30 20:13:08,2024-10-30 12:13:08,BTCUSD
451,20.00,2024.10.30 20:13:08,2024-10-30 12:13:08,BTCUSD
452,16.10,2024.10.30 20:13:12,2024-10-30 12:13:11,BTCUSD
453,16.10,2024.10.30 20:13:15,2024-10-30 12:13:14,BTCUSD
454,23.59,2024.10.30 20:13:15,2024-10-30 12:13:14,BTCUSD
455,26.90,2024.10.30 20:13:15,2024-10-30 12:13:14,BTCUSD
456,27.89,2024.10.30 20:13:15,2024-10-30 12:13:14,BTCUSD
457,27.87,2024.10.30 20:13:15,2024-10-30 12:13:15,BTCUSD
458,27.91,2024.10.30 20:13:15,2024-10-30 12:13:15,BTCUSD
459,27.94,2024.10.30 20:13:16,2024-10-30 12:13:15,BTCUSD
460,27.92,2024.10.30 20:13:16,2024-10-30 12:13:15,BTCUSD
461,28.00,2024.10.30 20:13:16,2024-10-30 12:13:16,BTCUSD
462,28.00,2024.10.30 20:13:27,2024-10-30 12:13:27,BTCUSD
463,28.00,2024.10.30 20:13:27,2024-10-30 12:13:27,BTCUSD
464,30.50,2024.10.30 20:13:28,2024-10-30 12:13:27,BTCUSD
465,32.75,2024.10.30 20:13:28,2024-10-30 12:13:28,BTCUSD
466,30.50,2024.10.30 20:13:29,2024-10-30 12:13:28,BTCUSD
467,29.60,2024.10.30 20:13:47,2024-10-30 12:13:46,BTCUSD
468,27.30,2024.10.30 20:13:47,2024-10-30 12:13:46,BTCUSD
469,24.80,2024.10.30 20:13:47,2024-10-30 12:13:46,BTCUSD
470,23.80,2024.10.30 20:13:47,2024-10-30 12:13:46,BTCUSD
471,19.20,2024.10.30 20:13:47,2024-10-30 12:13:47,BTCUSD
472,14.50,2024.10.30 20:13:48,2024-10-30 12:13:47,BTCUSD
473,13.90,2024.10.30 20:13:48,2024-10-30 12:13:48,BTCUSD
474,12.60,2024.10.30 20:13:48,2024-10-30 12:13:48,BTCUSD
475,11.30,2024.10.30 20:13:49,2024-10-30 12:13:48,BTCUSD
476,8.10,2024.10.30 20:13:49,2024-10-30 12:13:48,BTCUSD
477,7.60,2024.10.30 20:13:49,2024-10-30 12:13:48,BTCUSD
478,7.30,2024.10.30 20:13:49,2024-10-30 12:13:48,BTCUSD
479,5.30,2024.10.30 20:13:50,2024-10-30 12:13:49,BTCUSD
480,3.70,2024.10.30 20:13:50,2024-10-30 12:13:50,BTCUSD
481,0.30,2024.10.30 20:13:51,2024-10-30 12:13:50,BTCUSD
482,6.40,2024.10.30 20:13:53,2024-10-30 12:13:53,BTCUSD
483,3.80,2024.10.30 20:13:57,2024-10-30 12:13:57,BTCUSD
484,2.40,2024.10.30 20:13:57,2024-10-30 12:13:57,BTCUSD
485,2.40,2024.10.30 20:13:58,2024-10-30 12:13:57,BTCUSD
486,2.40,2024.10.30 20:14:00,2024-10-30 12:13:59,BTCUSD
487,2.40,2024.10.30 20:14:01,2024-10-30 12:14:01,BTCUSD
